
YEAR,DOY,ALLSKY_SFC_UVA,T2M,QV2M,PRECTOTCORR,WS2M
2024,323,0.72,15.24,9.01,0.34,0.93
2024,324,0.14,15.45,11.04,39.49,1.22
2024,325,0.68,15.11,8.78,2.38,1.93
2024,326,0.72,7.36,3.71,0.0,2.23
2024,327,0.72,5.44,3.8,0.0,1.93
2024,328,0.7,6.48,4.82,0.0,1.36
2024,329,0.69,8.88,5.15,0.0,0.94
2024,330,0.63,12.87,8.46,0.74,1.19
2024,331,0.44,12.32,7.87,4.03,1.34
2024,332,0.59,10.13,6.49,0.29,0.93
2024,333,0.54,12.67,7.83,1.96,2.06
2024,334,0.65,3.9,3.37,0.0,1.75
2024,335,0.67,2.02,2.65,0.0,1.22
2024,336,0.58,4.07,3.14,0.0,1.18
2024,337,0.65,2.17,3.0,0.27,1.26
2024,338,0.65,0.25,2.62,0.33,1.26
2024,339,0.57,3.52,2.87,0.01,1.11
2024,340,0.64,6.93,4.07,0.14,2.3
2024,341,0.66,-1.02,1.91,0.0,1.19
2024,342,0.64,2.91,2.77,0.01,1.0
2024,343,0.38,6.86,4.39,1.07,0.76
2024,344,0.25,11.19,8.18,13.3,1.0
2024,345,0.18,18.08,12.54,14.16,1.84
2024,346,0.58,7.44,5.34,31.39,2.4
2024,347,0.63,4.53,3.24,0.0,1.03
2024,348,0.51,5.24,4.17,0.0,0.94
2024,349,0.44,7.81,4.92,0.01,1.83
2024,350,0.21,7.45,6.09,1.16,1.7
2024,351,0.54,10.5,7.57,0.65,0.88
2024,352,0.52,13.32,8.94,0.16,0.81
2024,353,0.43,14.72,10.04,0.21,1.32
2024,354,0.6,8.49,5.76,0.2,1.27
2024,355,0.63,4.79,4.05,0.05,2.14
2024,356,0.6,1.7,3.19,0.0,1.41
2024,357,0.6,1.09,3.03,0.0,1.04
2024,358,0.61,0.98,2.84,0.0,1.14
2024,359,0.61,4.96,3.3,0.0,0.75
2024,360,0.58,5.55,4.55,0.0,1.2
2024,361,0.33,6.81,5.0,0.11,1.58
2024,362,0.24,7.95,6.36,8.66,2.11
2024,363,0.21,11.15,8.29,16.76,1.49
2024,364,0.46,14.11,9.28,10.68,2.15
2024,365,0.62,10.55,7.31,0.02,0.89
2024,366,0.6,11.78,7.29,0.01,2.24
2025,1,0.63,5.24,4.21,0.0,1.65
